"group","q","d","d_sd","d_lower","d_upper","e","e_lower","e_upper","sample","condition"
"A.HD",2,82.6346434336818,7.94236704709198,67.0678900693838,98.2013967979798,0.799174501292861,0.648625629297716,0.949723373288006,"C27","ki67+memory_CD8"
"A.HD",0,61.98,4.99543510210037,52.1891271127761,71.7708728872239,1,0.842031737863442,1.15796826213656,"C32","ki67+memory_CD8"
"A.HD",1,37.8688935801301,5.30991304455646,27.46165525176,48.2761319085001,0.610985698291869,0.443072850141335,0.778898546442403,"C32","ki67+memory_CD8"
"A.HD",2,20.8470148189085,4.34204863764155,12.3367558700098,29.3572737678071,0.336350674716174,0.199044141174731,0.473657208257617,"C32","ki67+memory_CD8"
"A.HD",0,88.55,5.03829555609362,78.6751221665883,98.4248778334117,1,0.888482463767231,1.11151753623277,"C33","ki67+memory_CD8"
"A.HD",1,67.7424982323645,7.36949632387538,53.2985508533684,82.1864456113606,0.765019742883845,0.601903454018841,0.928136031748849,"C33","ki67+memory_CD8"
"A.HD",2,41.1417294465797,8.97789620011951,23.5453762374064,58.7380826557529,0.464615804026874,0.265899223460264,0.663332384593483,"C33","ki67+memory_CD8"
"A.HD",0,40.835,3.8237258527495,33.3406350418563,48.3293649581437,1,0.81647202257515,1.18352797742485,"C39","ki67+memory_CD8"
"A.HD",1,20.1557015398855,2.55673319463655,15.1445965603198,25.1668065194511,0.493588870818794,0.370872941357164,0.616304800280425,"C39","ki67+memory_CD8"
"A.HD",2,11.1231867477132,1.70629663808391,7.77890679012694,14.4674667052994,0.272393455313167,0.190496064408643,0.354290846217691,"C39","ki67+memory_CD8"
"COVID19",0,85.64,4.92459727200685,75.9879667085024,95.2920332914976,1,0.887295267497692,1.11270473250231,"NS0A","ki67+memory_CD8"
"COVID19",1,66.3251317145157,7.18941413663492,52.2341389367681,80.4161244922633,0.774464405821061,0.609926890901075,0.939001920741047,"NS0A","ki67+memory_CD8"
"COVID19",2,44.519338447456,8.60424156743092,27.6553348610089,61.383342033903,0.519842812324334,0.32292544209492,0.716760182553749,"NS0A","ki67+memory_CD8"
"COVID19",0,95.195,4.51318281210471,86.3493242326296,104.04067576737,1,0.907078357399334,1.09292164260067,"NS0B","ki67+memory_CD8"
"COVID19",1,83.1917620373599,6.53527359945593,70.3828611533108,96.0006629214089,0.873908945189977,0.739354600066293,1.00846329031366,"NS0B","ki67+memory_CD8"
"COVID19",2,67.6067072699001,9.21565501024716,49.5443553558695,85.6690591839306,0.710191788118074,0.520451235420658,0.89993234081549,"NS0B","ki67+memory_CD8"
"COVID19",0,94.06,4.85636917954558,84.5416913124603,103.57830868754,1,0.89880598886307,1.10119401113693,"NS1A","ki67+memory_CD8"
"COVID19",1,75.3440955284562,7.97129538809268,59.7206436576643,90.9675473992481,0.801021640744804,0.634920727808466,0.967122553681141,"NS1A","ki67+memory_CD8"
"COVID19",2,49.5381726192996,10.6897996424197,28.5865503182078,70.4897949203914,0.526665666800974,0.303918247057281,0.749413086544667,"NS1A","ki67+memory_CD8"
"COVID19",0,94.93,4.57490423328386,85.9633524700438,103.896647529956,1,0.905544637838869,1.09445536216113,"NS1B","ki67+memory_CD8"
"COVID19",1,77.0332969065471,7.80514497607488,61.7354938593266,92.3310999537676,0.811474738297135,0.650326491723655,0.972622984870616,"NS1B","ki67+memory_CD8"
"COVID19",2,51.8550515821237,10.9003676310541,30.4907236070116,73.2193795572359,0.546245144655259,0.321191652870658,0.77129863643986,"NS1B","ki67+memory_CD8"
"COVID19",0,49.67,4.56786899283226,40.7171412879515,58.6228587120485,1,0.819753196858295,1.1802468031417,"TP8B","ki67+memory_CD8"
"COVID19",1,33.2522685598087,3.88361747662435,25.6405181758946,40.8640189437227,0.669463832490611,0.516217398346982,0.82271026663424,"TP8B","ki67+memory_CD8"
"COVID19",2,23.6004684615816,3.10850077382499,17.5079188989698,29.6930180241935,0.475145328399067,0.352484777510968,0.597805879287165,"TP8B","ki67+memory_CD8"
"COVID19",0,50.095,4.56180064509927,41.1540350309538,59.0359649690462,1,0.821519812974425,1.17848018702557,"TS2A","ki67+memory_CD8"
"COVID19",1,26.5824383622376,3.72050317222174,19.2903861403159,33.8744905841592,0.530640550199373,0.38507607825763,0.676205022141116,"TS2A","ki67+memory_CD8"
"COVID19",2,14.2606900714607,2.41144623322464,9.53434230368561,18.9870378392358,0.28467292287575,0.190325228140246,0.379020617611254,"TS2A","ki67+memory_CD8"
"COVID19",0,56.805,4.45152280420778,48.080175627394,65.529824372606,1,0.846407457572291,1.15359254242771,"TS2B","ki67+memory_CD8"
"COVID19",1,29.2928566480227,4.20120336368317,21.0586493634752,37.5270639325703,0.515673913353098,0.370718235427782,0.660629591278413,"TS2B","ki67+memory_CD8"
"COVID19",2,13.7918803358239,2.68906982114443,8.52140033446723,19.0623603371805,0.242793421984401,0.150011448542685,0.335575395426116,"TS2B","ki67+memory_CD8"
"COVID19",0,72.32,4.89257462203294,62.7307299491408,81.9092700508592,1,0.867405004827721,1.13259499517228,"TS3A","ki67+memory_CD8"
"COVID19",1,49.1640372158459,6.03044232749334,37.344587443113,60.9834869885787,0.679812461502294,0.516379804246585,0.843245118758002,"TS3A","ki67+memory_CD8"
"COVID19",2,27.8077396691663,5.91864550698022,16.2074076382252,39.4080717001073,0.384509674628958,0.224106853404663,0.544912495853254,"TS3A","ki67+memory_CD8"
"COVID19",0,82.03,5.10484054451504,72.0246963859307,92.0353036140693,1,0.878028725904312,1.12197127409569,"TS3B","ki67+memory_CD8"
"COVID19",1,60.0175411724176,7.01621556812037,46.2660113511324,73.7690709937027,0.731653555679843,0.564013304292727,0.89929380706696,"TS3B","ki67+memory_CD8"
"COVID19",2,34.9028961483401,7.55592945826334,20.0935465404187,49.7122457562615,0.425489408123127,0.244953633309993,0.606025182936261,"TS3B","ki67+memory_CD8"
"A.HD",0,151.99,0.0997484272744117,151.794496675028,152.185503324972,1,0.998713709290267,1.00128629070973,"HD_32M","naive_CD4"
"A.HD",1,151.986200551818,0.137647323962519,151.716416754283,152.255984349353,0.999975001985776,0.998199991803956,1.0017500121676,"HD_32M","naive_CD4"
"A.HD",2,151.98025974026,0.19690598630793,151.594331098756,152.366188381764,0.999935915127704,0.997396743856543,1.00247508639887,"HD_32M","naive_CD4"
"A.HD",0,151.875,0.346373893894819,151.196119642781,152.553880357219,1,0.995530005878395,1.0044699941216,"HD_35F","naive_CD4"
"A.HD",1,151.825005407184,0.492669381536326,150.859391163087,152.790619651281,0.999670817495862,0.993312863625265,1.00602877136646,"HD_35F","naive_CD4"
"A.HD",2,151.744126253493,0.742971655426805,150.287928567323,153.200323939664,0.999138279858393,0.989550146945335,1.00872641277145,"HD_35F","naive_CD4"
"A.HD",0,151.94,0.238082794601851,151.473366297242,152.406633702758,1,0.996928829124929,1.00307117087507,"HD_36M","naive_CD4"
"A.HD",1,151.917203311599,0.328541115423376,151.273274557929,152.561132065269,0.999849962561531,0.99561191626911,1.00408800885395,"HD_36M","naive_CD4"
"A.HD",2,151.881558441558,0.469981620512746,150.960411391958,152.802705491159,0.999615364232977,0.993552793154915,1.00567793531104,"HD_36M","naive_CD4"
"C.HD",0,151.885,0.349838440817139,151.199329255591,152.570670744409,1,0.995485592754984,1.00451440724502,"NC-13F","naive_CD4"
"C.HD",1,151.836303363098,0.511569856346803,150.833644869082,152.838961857114,0.999679384818103,0.993077952853024,1.00628081678318,"NC-13F","naive_CD4"
"C.HD",2,151.75474601348,0.804023687367645,150.178888543523,153.330603483438,0.999142417048953,0.988767083935363,1.00951775016254,"NC-13F","naive_CD4"
"MIS-C",0,151.355,0.901687418679569,149.587725134075,153.122274865925,1,0.988323643976579,1.01167635602342,"Y111-1","naive_CD4"
"MIS-C",1,151.058498860705,1.39665481551363,148.321105723464,153.795891997946,0.998041021840737,0.979955110326475,1.016126933355,"Y111-1","naive_CD4"
"MIS-C",2,150.52745119694,2.46435434555341,145.697405434511,155.357496959369,0.994532398645172,0.962620365594203,1.02644443169614,"Y111-1","naive_CD4"
"MIS-C",0,151.06,0.98041115362421,149.138429448855,152.981570551145,1,0.987279421745367,1.01272057825463,"Y113-1","naive_CD4"
"MIS-C",1,150.658807936175,1.46324530624159,147.790899835394,153.526716036956,0.997344154218024,0.978358929136727,1.01632937929932,"Y113-1","naive_CD4"
"MIS-C",2,149.978289226025,2.41522849478249,145.244528361817,154.712050090234,0.992839197842086,0.961502239916701,1.02417615576747,"Y113-1","naive_CD4"
"MIS-C",0,151.675,0.59256278424006,150.513598284311,152.836401715689,1,0.992342826993972,1.00765717300603,"Y117-1","naive_CD4"
"MIS-C",1,151.55233160567,0.815079168644283,149.954805790578,153.149857420762,0.999191241837284,0.988658683306928,1.00972380036764,"Y117-1","naive_CD4"
"MIS-C",2,151.361721991089,1.15919470161423,149.089742124856,153.633701857323,0.99793454419706,0.982955280203432,1.01291380819069,"Y117-1","naive_CD4"
"MIS-C-R",0,151.955,0.207824336336891,151.547671785669,152.362328214331,1,0.997319415522153,1.00268058447785,"Y117-R","naive_CD4"
"MIS-C-R",1,151.937902483665,0.286786113152061,151.37581203062,152.499992936709,0.999887483028954,0.996188424406044,1.00358654165186,"Y117-R","naive_CD4"
"MIS-C-R",2,151.911168831169,0.410250637963734,151.107092356125,152.715245306212,0.999711551651271,0.99442000826643,1.00500309503611,"Y117-R","naive_CD4"
"MIS-C",0,151.93,0.274731481513629,151.391536190814,152.468463809186,1,0.99645584276189,1.00354415723811,"Y124-1","naive_CD4"
"MIS-C",1,151.903466497074,0.378672844156805,151.161281360603,152.645651633545,0.999825357053076,0.994940310410078,1.00471040369607,"Y124-1","naive_CD4"
"MIS-C",2,151.862071262071,0.540549142791952,150.802614410325,152.921528113818,0.999552894504517,0.992579572239354,1.00652621676968,"Y124-1","naive_CD4"
"MIS-C-R",0,151.895,0.307322690637877,151.292658594718,152.497341405282,1,0.996034488263062,1.00396551173694,"Y124-R","naive_CD4"
"MIS-C-R",1,151.855105795402,0.424088350214184,151.023907902719,152.686303688085,0.999737356696414,0.994265169378314,1.00520954401451,"Y124-R","naive_CD4"
"MIS-C-R",2,151.792727272727,0.60666297372672,150.603689693469,152.981764851986,0.999326687993201,0.991498664824181,1.00715471116222,"Y124-R","naive_CD4"
"MIS-C",0,151.935,0.266703305690671,151.412271126289,152.457728873711,1,0.996559522995284,1.00344047700472,"Y125-1","naive_CD4"
"MIS-C",1,151.910366221096,0.367579918956865,151.1899228185,152.630809623691,0.999837866331627,0.995096079366177,1.00457965329708,"Y125-1","naive_CD4"
"MIS-C",2,151.871941391941,0.524642827353789,150.843660345581,152.900222438302,0.999584963253638,0.992817062201472,1.0063528643058,"Y125-1","naive_CD4"
"MIS-C",0,151.935,0.247144496216384,151.450605688439,152.419394311561,1,0.996811831957341,1.00318816804266,"Y127-1","naive_CD4"
"MIS-C",1,151.910303587577,0.341045763485204,151.241866174066,152.578741001088,0.999837454092718,0.995437958166756,1.00423695001868,"Y127-1","naive_CD4"
"MIS-C",2,151.871688311688,0.487869654868707,150.915481358996,152.827895264381,0.999583297539661,0.993289771013892,1.00587682406543,"Y127-1","naive_CD4"
"C.HD",0,151.985,0.121857483279263,151.746163721526,152.223836278474,1,0.998428553617304,1.0015714463827,"Y28-2","naive_CD4"
"C.HD",1,151.979300827796,0.168156600926185,151.649719946218,152.308881709374,0.999962501745542,0.997793992474377,1.00213101101671,"Y28-2","naive_CD4"
"C.HD",2,151.97038961039,0.240549837122701,151.498920593142,152.441858627637,0.999903869529162,0.996801793552931,1.00300594550539,"Y28-2","naive_CD4"
"C.HD",0,151.965,0.18424093903932,151.603894395005,152.326105604995,1,0.997623758069326,1.00237624193067,"Y28-4","naive_CD4"
"C.HD",1,151.951701931709,0.25424232658162,151.453396128263,152.450007735154,0.999912492558869,0.996633409852682,1.00319157526506,"Y28-4","naive_CD4"
"C.HD",2,151.930909090909,0.363696399142554,151.218077247283,152.643740934535,0.999775666047505,0.995084902755785,1.00446642933923,"Y28-4","naive_CD4"
"C.HD",0,151.99,0.0997484272744117,151.794496675028,152.185503324972,1,0.998713709290267,1.00128629070973,"Y29-2","naive_CD4"
"C.HD",1,151.986200551818,0.137647323962519,151.716416754283,152.255984349353,0.999975001985776,0.998199991803956,1.0017500121676,"Y29-2","naive_CD4"
"C.HD",2,151.98025974026,0.19690598630793,151.594331098756,152.366188381764,0.999935915127704,0.997396743856543,1.00247508639887,"Y29-2","naive_CD4"
"C.HD",0,151.905,0.32635492594481,151.265356098971,152.544643901029,1,0.995789184681024,1.00421081531898,"Y54-4","naive_CD4"
"C.HD",1,151.866466384834,0.465785652995689,150.953543280447,152.779389489221,0.999746330830678,0.993736501632251,1.0057561600291,"Y54-4","naive_CD4"
"C.HD",2,151.803600112967,0.706199536137495,150.419474456239,153.187725769696,0.999332478278972,0.990220693566629,1.00844426299131,"Y54-4","naive_CD4"
"C.HD",0,151.97,0.171015295093097,151.634816180812,152.305183819188,1,0.997794407980602,1.0022055920194,"Y70-4","naive_CD4"
"C.HD",1,151.95860165573,0.235991667933433,151.496066485929,152.421136825532,0.99992499608956,0.996881400841807,1.00296859133731,"Y70-4","naive_CD4"
"C.HD",2,151.940779220779,0.33758863446949,151.279117655629,152.60244078593,0.999807720081459,0.995453824147062,1.00416161601586,"Y70-4","naive_CD4"
"A.HD",0,151.905,0.310575733810871,151.296282747259,152.513717252741,1,0.995992776717413,1.00400722328259,"HA5876","naive_CD4"
"A.HD",1,151.866403751315,0.445138139986766,150.993949028796,152.738858473835,0.999745918510355,0.994002495169983,1.00548934185073,"HA5876","naive_CD4"
"A.HD",2,151.803347032714,0.679300907702154,150.471941718953,153.134752346476,0.99933081223603,0.990566088798608,1.00809553567345,"HA5876","naive_CD4"
"A.HD",0,151.985,0.121857483279263,151.746163721526,152.223836278474,1,0.998428553617304,1.0015714463827,"HA5877","naive_CD4"
"A.HD",1,151.979300827796,0.168156600926185,151.649719946218,152.308881709374,0.999962501745542,0.997793992474377,1.00213101101671,"HA5877","naive_CD4"
"A.HD",2,151.97038961039,0.240549837122701,151.498920593142,152.441858627637,0.999903869529162,0.996801793552931,1.00300594550539,"HA5877","naive_CD4"
"A.HD",0,151.97,0.171015295093097,151.634816180812,152.305183819188,1,0.997794407980602,1.0022055920194,"HA5894","naive_CD4"
"A.HD",1,151.95860165573,0.235991667933433,151.496066485929,152.421136825532,0.99992499608956,0.996881400841807,1.00296859133731,"HA5894","naive_CD4"
"A.HD",2,151.940779220779,0.33758863446949,151.279117655629,152.60244078593,0.999807720081459,0.995453824147062,1.00416161601586,"HA5894","naive_CD4"
"A.HD",0,151.905,0.293950735967576,151.328867144275,152.481132855725,1,0.996207281816099,1.0037927181839,"HA5952","naive_CD4"
"A.HD",1,151.868905243446,0.405635790842481,151.073873702554,152.663936784337,0.999762385987595,0.994528644235239,1.00499612773995,"HA5952","naive_CD4"
"A.HD",2,151.812467532468,0.580266387884046,150.675166310776,152.949768754159,0.99939085304939,0.991903928842209,1.00687777725657,"HA5952","naive_CD4"
"A.HD",0,151.985,0.121857483279263,151.746163721526,152.223836278474,1,0.998428553617304,1.0015714463827,"HA5953","naive_CD4"
"A.HD",1,151.979300827796,0.168156600926185,151.649719946218,152.308881709374,0.999962501745542,0.997793992474377,1.00213101101671,"HA5953","naive_CD4"
"A.HD",2,151.97038961039,0.240549837122701,151.498920593142,152.441858627637,0.999903869529162,0.996801793552931,1.00300594550539,"HA5953","naive_CD4"
"A.HD",0,151.75,0.518501900773302,150.733754948569,152.766245051431,1,0.993303162758278,1.00669683724172,"HA5957","naive_CD4"
"A.HD",1,151.655514298405,0.713447718414492,150.25718246546,153.05384613135,0.999377359462307,0.990162652161189,1.00859206676343,"HA5957","naive_CD4"
"A.HD",2,151.508508537876,1.01529955763176,149.518557971398,153.498459104353,0.998408622984354,0.985295274935077,1.01152197103363,"HA5957","naive_CD4"
"A.HD",0,151.16,0.974241103958982,149.250522523982,153.069477476018,1,0.987367838872598,1.0126321611274,"C27","naive_CD4"
"A.HD",1,150.798816865646,1.45817312850772,147.940850050547,153.656783680746,0.997610590537486,0.97870369178716,1.01651748928781,"C27","naive_CD4"
"A.HD",2,150.182970681816,2.41314352287647,145.453296287452,154.91264507618,0.993536455952742,0.96224726308185,1.02482564882363,"C27","naive_CD4"
"A.HD",0,151.695,0.532345714549291,150.651621572159,152.738378427841,1,0.993121866720453,1.00687813327955,"C32","naive_CD4"
"A.HD",1,151.566734640912,0.777174375217765,150.043500855778,153.089968426046,0.999154452295144,0.989113028483323,1.00919587610697,"C32","naive_CD4"
"A.HD",2,151.352825739661,1.22032697628062,148.961028816789,153.744622662534,0.997744327365181,0.981977183274258,1.01351147145611,"C32","naive_CD4"
"A.HD",0,151.905,0.293950735967576,151.328867144275,152.481132855725,1,0.996207281816099,1.0037927181839,"C33","naive_CD4"
"A.HD",1,151.868905243446,0.405635790842481,151.073873702554,152.663936784337,0.999762385987595,0.994528644235239,1.00499612773995,"C33","naive_CD4"
"A.HD",2,151.812467532468,0.580266387884046,150.675166310776,152.949768754159,0.99939085304939,0.991903928842209,1.00687777725657,"C33","naive_CD4"
"A.HD",0,151.385,0.799984296328284,149.817059590999,152.952940409001,1,0.989642696376781,1.01035730362322,"C39","naive_CD4"
"A.HD",1,151.112235678816,1.23951548578432,148.682829968399,153.541641389233,0.998198207740635,0.982150344937736,1.01424607054353,"C39","naive_CD4"
"A.HD",2,150.636144148662,2.17679661635744,146.369701178933,154.902587118391,0.995053302167732,0.966870569600243,1.02323603473522,"C39","naive_CD4"
"COVID19",0,151.945,0.228552359218895,151.497045607349,152.392954392651,1,0.997051864867875,1.00294813513212,"NS0A","naive_CD4"
"COVID19",1,151.924103035621,0.315389640633175,151.305950698883,152.542255372359,0.99986247020712,0.995794206448931,1.00393073396531,"NS0A","naive_CD4"
"COVID19",2,151.891428571429,0.451168293523013,151.007154965157,152.7757021777,0.999647428815878,0.993827733490125,1.00546712414163,"NS0A","naive_CD4"
"COVID19",0,151.42,0.791665123863435,149.868364869411,152.971635130589,1,0.989752772879482,1.01024722712052,"NS0B","naive_CD4"
"COVID19",1,151.184151201488,1.13401219443679,148.961528142363,153.406774260614,0.998442419769439,0.983763889462179,1.0131209500767,"NS0B","naive_CD4"
"COVID19",2,150.799918267387,1.72505750778604,147.418867680866,154.180968853908,0.99590488883494,0.973575932379247,1.01823384529063,"NS0B","naive_CD4"
"COVID19",0,151.89,0.329305649898808,151.244572786293,152.535427213707,1,0.995750693174618,1.00424930682538,"NS1A","naive_CD4"
"COVID19",1,151.848268704899,0.454063058846658,150.958321462849,152.738215946948,0.999725253175974,0.993866096930997,1.00558440942095,"NS1A","naive_CD4"
"COVID19",2,151.78311022311,0.648606323575127,150.511865188758,153.054355257462,0.999296268504248,0.990926757447877,1.00766577956062,"NS1A","naive_CD4"
"COVID19",0,151.545,0.768719486055353,150.038337493117,153.051662506883,1,0.990057986031326,1.00994201396867,"NS1B","naive_CD4"
"COVID19",1,151.369305588277,1.08789595403118,149.237068699449,153.501542477105,0.998840645275507,0.984770653597603,1.01291063695341,"NS1B","naive_CD4"
"COVID19",2,151.093437701539,1.609116501962,147.939627310764,154.247248092314,0.997020275835818,0.976209227033319,1.01783132463832,"NS1B","naive_CD4"
"COVID19",0,151.015,0.94298520960174,149.166782951227,152.863217048773,1,0.987761367753049,1.01223863224695,"TP8B","naive_CD4"
"COVID19",1,150.646194956008,1.29239890986003,148.113139639024,153.179250272993,0.997557825090276,0.980784290560696,1.01433135961986,"TP8B","naive_CD4"
"COVID19",2,150.077458237965,1.82596283549855,146.498636843279,153.65627963265,0.993791730874182,0.970093281086507,1.01749018066186,"TP8B","naive_CD4"
"COVID19",0,151.47,0.736076793022393,150.02731599582,152.91268400418,1,0.990475447255697,1.0095245527443,"TS2A","naive_CD4"
"COVID19",1,151.260233401662,1.04052218501619,149.220847393915,153.299619409408,0.99861512775904,0.985151167847859,1.01207908767022,"TS2A","naive_CD4"
"COVID19",2,150.92404147751,1.55131717924171,147.883515677598,153.964567277422,0.996395599640258,0.976322147472092,1.01646905180842,"TS2A","naive_CD4"
"COVID19",0,149.935,1.43914233252529,147.114332859623,152.755667140377,1,0.98118740027094,1.01881259972906,"TS2B","naive_CD4"
"COVID19",1,149.069691276781,2.167783774547,144.820913152399,153.318469401164,0.994228774314079,0.965891307249135,1.02256624137902,"TS2B","naive_CD4"
"COVID19",2,147.635906095157,3.57895549161013,140.62128222933,154.650529960985,0.98466606259484,0.937881630235299,1.03145049495438,"TS2B","naive_CD4"
"COVID19",0,150.805,1.04037826518693,148.765896069935,152.844103930065,1,0.986478538973743,1.01352146102626,"TS3A","naive_CD4"
"COVID19",1,150.310165630338,1.51742505348867,147.336067176262,153.284264084415,0.996718713771681,0.97699722937742,1.01644019816594,"TS3A","naive_CD4"
"COVID19",2,149.49252468331,2.3996457458271,144.789305445834,154.195743920786,0.991296871345844,0.960109448929639,1.02248429376205,"TS3A","naive_CD4"
"COVID19",0,151.485,0.694396089885478,150.124008672819,152.845991327181,1,0.991015669358808,1.00898433064119,"TS3B","naive_CD4"
"COVID19",1,151.285639608216,0.966894192328993,149.39056181439,153.180717402042,0.998683959522169,0.986173956592336,1.011193962452,"TS3B","naive_CD4"
"COVID19",2,150.970431087899,1.40818795185279,148.210433418805,153.730428756994,0.996603169210809,0.978383558892331,1.01482277952929,"TS3B","naive_CD4"
"A.HD",0,51.95,0.2403933125601,51.4788377652579,52.4211622347421,1,0.990930467088699,1.0090695329113,"HD_32M","naive_CD8"
"A.HD",1,51.9293156513839,0.348496371476524,51.246275314547,52.6123559882208,0.999601841220094,0.986453807787238,1.01274987465295,"HD_32M","naive_CD8"
"A.HD",2,51.8960664112388,0.532605556049586,50.8521787034157,52.9399541190619,0.998961817348197,0.978867732500784,1.01905590219561,"HD_32M","naive_CD8"
"A.HD",0,51.975,0.156516732131699,51.668232842044,52.281767157956,1,0.99409779397872,1.00590220602128,"HD_35F","naive_CD8"
"A.HD",1,51.9658016615057,0.214104487866607,51.5461645763587,52.3854387466526,0.999823023790393,0.99174919819834,1.00789684938245,"HD_35F","naive_CD8"
"A.HD",2,51.9518518518518,0.301439632253643,51.3610410291217,52.542662674582,0.999554629184259,0.988187417587719,1.0109218407808,"HD_35F","naive_CD8"
"A.HD",0,51.85,0.357967461534687,51.1483966677548,52.5516033322452,1,0.986468595327961,1.01353140467204,"HD_36M","naive_CD8"
"A.HD",1,51.7948099686763,0.489675697805292,50.8350632368734,52.7545567004792,0.998935582809571,0.980425520479718,1.01744564513942,"HD_36M","naive_CD8"
"A.HD",2,51.7111111111111,0.689418814807548,50.359875063824,53.0623471583982,0.997321332904747,0.971260849832672,1.02338181597682,"HD_36M","naive_CD8"
"C.HD",0,51.975,0.156516732131699,51.668232842044,52.281767157956,1,0.99409779397872,1.00590220602128,"NC-13F","naive_CD8"
"C.HD",1,51.9658016615057,0.214104487866607,51.5461645763587,52.3854387466526,0.999823023790393,0.99174919819834,1.00789684938245,"NC-13F","naive_CD8"
"C.HD",2,51.9518518518518,0.301439632253643,51.3610410291217,52.542662674582,0.999554629184259,0.988187417587719,1.0109218407808,"NC-13F","naive_CD8"
"MIS-C",0,51.93,0.274731481513629,51.391536190814,52.468463809186,1,0.9896309684347,1.0103690315653,"Y111-1","naive_CD8"
"MIS-C",1,51.9019569805312,0.392967270540895,51.131755283168,52.6721586778943,0.999459984219741,0.984628447586521,1.01429152085296,"Y111-1","naive_CD8"
"MIS-C",2,51.8575478927203,0.590497393941666,50.7001942676299,53.0149015178107,0.998604812107073,0.976318010160406,1.02089161405374,"Y111-1","naive_CD8"
"MIS-C",0,51.975,0.156516732131699,51.668232842044,52.281767157956,1,0.99409779397872,1.00590220602128,"Y113-1","naive_CD8"
"MIS-C",1,51.9658016615057,0.214104487866607,51.5461645763587,52.3854387466526,0.999823023790393,0.99174919819834,1.00789684938245,"Y113-1","naive_CD8"
"MIS-C",2,51.9518518518518,0.301439632253643,51.3610410291217,52.542662674582,0.999554629184259,0.988187417587719,1.0109218407808,"Y113-1","naive_CD8"
"MIS-C",0,51.85,0.385021046217153,51.0953726161245,52.6046273838756,1,0.985445952094975,1.01455404790503,"Y117-1","naive_CD8"
"MIS-C",1,51.7951697879043,0.524955002720936,50.7662768890671,52.8240626867414,0.998942522428241,0.979098879249125,1.01878616560736,"Y117-1","naive_CD8"
"MIS-C",2,51.7124867724868,0.734976918284121,50.2719584831817,53.1530150617919,0.997347864464547,0.969565255220476,1.02513047370862,"Y117-1","naive_CD8"
"MIS-C-R",0,51.995,0.0707106781186548,51.856409617565,52.133590382435,1,0.997334544043947,1.00266545595605,"Y117-R","naive_CD8"
"MIS-C-R",1,51.9931603323584,0.0967275084209922,51.8035778995389,52.1827427651778,0.999964618374043,0.996318451765342,1.00361078498275,"Y117-R","naive_CD8"
"MIS-C-R",2,51.9903703703704,0.136183528228521,51.7234555597549,52.2572851809859,0.99991096009944,0.994777489369264,1.00504443082962,"Y117-R","naive_CD8"
"MIS-C",0,51.965,0.18424093903932,51.6038943950051,52.3261056049949,1,0.993050984220246,1.00694901577975,"Y124-1","naive_CD8"
"MIS-C",1,51.9521223260793,0.252029360438502,51.4581538565732,52.4460907955855,0.999752185626466,0.990246393853039,1.00925797739989,"Y124-1","naive_CD8"
"MIS-C",2,51.9325925925926,0.354834401112765,51.2371299459357,52.6280552392494,0.999376360869674,0.985993071219777,1.01275965051957,"Y124-1","naive_CD8"
"MIS-C-R",0,51.985,0.121857483279263,51.746163721526,52.223836278474,1,0.995405669357044,1.00459433064296,"Y124-R","naive_CD8"
"MIS-C-R",1,51.979480996932,0.166692938798817,51.6527688404092,52.3061931534549,0.999893834701011,0.993609095708555,1.00617857369347,"Y124-R","naive_CD8"
"MIS-C-R",2,51.9711111111111,0.234688486315618,51.5111301303463,52.4310920918759,0.999732828914324,0.990884488416779,1.00858116941187,"Y124-R","naive_CD8"
"MIS-C",0,51.975,0.156516732131699,51.668232842044,52.281767157956,1,0.99409779397872,1.00590220602128,"Y125-1","naive_CD8"
"MIS-C",1,51.9658016615057,0.214104487866607,51.5461645763587,52.3854387466526,0.999823023790393,0.99174919819834,1.00789684938245,"Y125-1","naive_CD8"
"MIS-C",2,51.9518518518518,0.301439632253643,51.3610410291217,52.542662674582,0.999554629184259,0.988187417587719,1.0109218407808,"Y125-1","naive_CD8"
"MIS-C",0,51.995,0.0707106781186548,51.856409617565,52.133590382435,1,0.997334544043947,1.00266545595605,"Y127-1","naive_CD8"
"MIS-C",1,51.9931603323584,0.0967275084209922,51.8035778995389,52.1827427651778,0.999964618374043,0.996318451765342,1.00361078498275,"Y127-1","naive_CD8"
"MIS-C",2,51.9903703703704,0.136183528228521,51.7234555597549,52.2572851809859,0.99991096009944,0.994777489369264,1.00504443082962,"Y127-1","naive_CD8"
"MIS-C",0,51.475,0.656911457744941,50.1874772017882,52.7625227982118,1,0.974987415284861,1.02501258471514,"Y129-1","naive_CD8"
"MIS-C",1,51.2850732632403,0.891333201771952,49.5380922895425,53.0320542369381,0.996310311087718,0.962371875464642,1.03024874671079,"Y129-1","naive_CD8"
"MIS-C",2,51.0012698412698,1.23753747417888,48.5757409623606,53.4267987201791,0.990796888611362,0.943676366437311,1.03791741078541,"Y129-1","naive_CD8"
"C.HD",0,51.97,0.171015295093097,51.634816180812,52.305183819188,1,0.993550436421244,1.00644956357876,"Y28-2","naive_CD8"
"C.HD",1,51.9589619937925,0.233937558461512,51.5004528045767,52.4174711830083,0.999787608116077,0.990965033761337,1.00861018247082,"Y28-2","naive_CD8"
"C.HD",2,51.9422222222222,0.329362790549668,51.2966830148973,52.5877614295472,0.999465503602506,0.987044121895272,1.01188688530974,"Y28-2","naive_CD8"
